0,2020-07-06 11:33:11.897556,AMBO, -1, -1, 1.66, 55.39, 53.73, 0.0, 53.73
0,2020-07-06 11:33:30.452165,AMEH, -1, -1, 16.58, 23.0, 6.42, 0.0, 6.42
0,2020-07-06 11:34:07.385845,AMNB, -1, -1, 23.73, 27.83, 4.1, 2.5, 3.27
0,2020-07-06 11:34:10.712515,AMOT, 1.0, 1, 34.3, 47.33, 13.03, 12.0, 8.7
0,2020-07-06 11:34:15.800560,AMPE, -1, -1, 0.6751, 4.5, 3.82, 1.0, 3.32
0,2020-07-06 11:34:19.115408,AMPY, -1, -1, 1.1824, 7.0, 5.82, 0.0, 5.82
0,2020-07-06 11:34:21.235105,AMRB, -1, -1, 10.27, 11.83, 1.56, 1.5, 0.73
0,2020-07-06 11:34:31.806552,AMRS, 0.8333, 0, 4.845, 9.5, 4.66, 3.0, 3.16
0,2020-07-06 11:34:36.872577,AMSC, 1.0, 0, 7.87, 13.33, 5.46, 1.0, 5.13
0,2020-07-06 11:34:38.569428,AMSF, -1, -1, 60.0401, 77.67, 17.63, 9.0, 11.96
0,2020-07-06 11:34:40.457727,AMSWA, 0.4444, 0, 16.715, 19.5, 2.79, 0.0, 2.79
0,2020-07-06 11:35:12.119111,ANAT, 0.8333, 1, 69.55, 87.04, 17.49, 0.0, 17.49
0,2020-07-06 11:35:22.565442,ANDE, 0.5, 0, 13.5, 25.0, 11.5, 0.0, 11.5
0,2020-07-06 11:35:31.141450,ANGO, 1.0, 0, 10.35, 14.0, 3.65, 0.0, 3.65
0,2020-07-06 11:35:32.845852,ANH, 0.0, 0, 1.68, 2.25, 0.57, 0.0, 0.57
0,2020-07-06 11:35:39.708692,ANIK, -1, -1, 38.71, 55.5, 16.79, 9.0, 12.29
0,2020-07-06 11:35:41.397732,ANIP, 0.0, 0, 31.69, 67.0, 35.31, 20.0, 26.31
0,2020-07-06 11:36:15.290359,AP, -1, -1, 3.125, 5.0, 1.88, 0.0, 1.88
0,2020-07-06 11:36:26.639647,APEN, -1, -1, 1.71, 5.5, 3.79, 7.0, 0.29
0,2020-07-06 11:36:41.039306,APLT, 1.0, 0, 29.69, 55.2, 25.51, 22.0, 13.31
0,2020-07-06 11:36:42.749463,APM, 1.0, 0, 3.7792, 35.0, 31.22, 0.0, 31.22
0,2020-07-06 11:37:25.577679,APTX, 0.0, 0, 4.63, 9.6, 4.97, 6.0, 2.37
0,2020-07-06 11:37:27.234172,APVO, 1.1785, 1, 8.955, 38.33, 29.38, 25.0, 15.04
0,2020-07-06 11:37:35.878100,APYX, 0.4761, 1, 5.24, 7.75, 2.51, 2.0, 1.76
0,2020-07-06 11:37:38.210779,AQB, 1.0, 1, 3.13, 4.5, 1.37, 1.5, 0.37
0,2020-07-06 11:37:40.299932,AQMS, 1.0, 0, 1.21, 2.0, 0.79, 0.0, 0.79
0,2020-07-06 11:37:47.089545,AQST, 1.0, 0, 4.78, 17.17, 12.39, 23.0, 3.22
0,2020-07-06 11:37:52.707190,ARA, -1, -1, 6.53, 8.67, 2.14, 1.0, 1.47
0,2020-07-06 11:38:21.142453,ARDS, -1, -1, 6.5, 17.8, 11.3, 18.0, 0.5
0,2020-07-06 11:38:23.348594,ARDX, 0.8, 1, 7.09, 12.5, 5.41, 4.0, 3.91
0,2020-07-06 11:38:33.446403,ARGO, 0.8333, 1, 33.61, 55.0, 21.39, 0.0, 21.39
0,2020-07-06 11:38:42.123517,ARKG, -1, -1, 55.68, 128.01, 72.33, 0.0, 72.33
0,2020-07-06 11:38:43.874194,ARKK, -1, -1, 78.39, 700.0, 621.61, 0.0, 621.61
0,2020-07-06 11:39:19.592852,ARTL, -1, -1, 1.28, 8.0, 6.72, 0.0, 6.72
0,2020-07-06 11:39:23.147793,ARTNA, 1.0, 1, 36.18, 46.0, 9.82, 0.0, 9.82
0,2020-07-06 11:39:24.792682,ARTW, -1, -1, 2.535, 7.0, 4.46, 0.0, 4.46
0,2020-07-06 11:40:14.222740,ASIX, 0.0, 0, 11.71, 19.5, 7.79, 1.0, 7.29
0,2020-07-06 11:40:16.357803,ASLN, -1, -1, 1.98, 5.0, 3.02, 2.0, 2.02
0,2020-07-06 11:40:18.102018,ASM, -1, -1, 0.8396, 3.0, 2.16, 0.44, 1.95
0,2020-07-06 11:40:19.805077,ASMB, 0.5714, 1, 23.02, 42.5, 19.48, 44.0, 6.98
0,2020-07-06 11:40:26.572987,ASPN, -1, -1, 6.56, 10.8, 4.24, 6.0, 0.44
0,2020-07-06 11:40:28.255637,ASPS, 1.0, 0, 14.87, 15.0, 0.13, 0.0, 0.13
0,2020-07-06 11:40:30.262441,ASPU, 1.0, 0, 9.3, 11.4, 2.1, 1.0, 1.7
0,2020-07-06 11:40:33.597763,ASRT, 1.0, 0, 0.8262, 1.35, 0.52, 0.0, 0.52
0,2020-07-06 11:40:35.344476,ASRV, -1, -1, 2.9792, 5.19, 2.21, 0.0, 2.21
0,2020-07-06 11:40:39.255576,ASTC, -1, -1, 2.83, 25.0, 22.17, 0.0, 22.17
0,2020-07-06 11:40:43.729627,ASUR, -1, -1, 6.83, 10.77, 3.94, 7.0, 1.17
0,2020-07-06 11:40:47.208879,ASYS, -1, -1, 4.8601, 6.25, 1.39, 1.5, 0.64
0,2020-07-06 11:41:12.012428,ATEC, 1.0, 0, 4.76, 9.13, 4.37, 3.5, 2.74
0,2020-07-06 11:41:13.690716,ATEN, -1, -1, 6.875, 9.5, 2.62, 0.0, 2.62
0,2020-07-06 11:41:15.337157,ATEX, 1.0, 0, 42.76, 63.6, 20.84, 29.0, 8.24
0,2020-07-06 11:41:17.002333,ATGE, 1.0, 0, 31.93, 40.25, 8.32, 19.0, 0.07
0,2020-07-06 11:41:18.728706,ATH, -1, -1, 30.89, 42.38, 11.49, 32.0, 0.11
0,2020-07-06 11:41:25.918247,ATHE, 0.0, 0, 1.52, 4.0, 2.48, 0.0, 2.48
0,2020-07-06 11:41:29.482329,ATHX, -1, -1, 2.7, 10.25, 7.55, 8.0, 3.3
0,2020-07-06 11:41:41.819594,ATNI, 0.5, 0, 60.22, 69.75, 9.53, 23.0, 1.78
0,2020-07-06 11:41:43.473350,ATNM, -1, -1, 0.37269, 2.75, 2.38, 2.5, 1.13
0,2020-07-06 11:41:45.210334,ATNX, -1, -1, 13.81, 28.22, 14.41, 19.44, 4.75
0,2020-07-06 11:42:15.733580,ATXI, -1, -1, 10.09, 12.0, 1.91, 0.0, 1.91
0,2020-07-06 11:42:19.107976,AUB, -1, -1, 21.41, 28.5, 7.09, 5.0, 3.59
0,2020-07-06 11:42:25.975904,AUG, 1.0, 1, 1.93, 3.4, 1.47, 2.24, 0.51
0,2020-07-06 11:42:27.694925,AUMN, -1, -1, 0.4359, 0.7, 0.26, 0.0, 0.26
0,2020-07-06 11:42:38.271199,AVA, 0.0, 0, 35.53, 44.0, 8.47, 13.0, 3.47
0,2020-07-06 11:42:39.914441,AVAL, -1, -1, 4.54, 5.2, 0.66, 0.0, 0.66
